case_type,query_index,query_path,query_pid,query_camera_id,true_path,true_pid,true_camera_id,true_visual_similarity,true_semantic_adjustment,true_effective_semantic_adjustment,true_quality_scale,true_final_score,false_path,false_pid,false_camera_id,false_visual_similarity,false_semantic_adjustment,false_effective_semantic_adjustment,false_quality_scale,false_final_score,true_minus_false_visual_gap
reachable_not_corrected,1161,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0707_c1_f0176667.jpg,707,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0707_c5_f0185316.jpg,707,4,0.8132225275039673,1.0,1.0,0.7896660260396239,0.8632225394248962,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0541_c1_f0139732.jpg,541,0,0.8322904109954834,0.6296296296296297,0.6296296296296297,0.7522589230427035,0.863771915435791,-0.019067883491516113
reachable_not_corrected,1215,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c1_f0187015.jpg,743,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0743_c5_f0189733.jpg,743,4,0.7939660549163818,0.21428571428571427,0.21428571428571427,0.7825017476155434,0.804680347442627,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0361_c1_f0108519.jpg,361,0,0.7961275577545166,0.28,0.28,0.7744952174110544,0.8101275563240051,-0.0021615028381347656
reachable_not_corrected,1232,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c6_f0179999.jpg,750,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0750_c2_f0193373.jpg,750,1,0.8801702857017517,0.5555555555555556,0.5555555555555556,0.8105444814687894,0.9079480767250061,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4504_c6_f0110012.jpg,4504,5,0.8903690576553345,0.48148148148148145,0.48148148148148145,0.8105444814687894,0.9144431352615356,-0.010198771953582764
reachable_not_corrected,1254,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0763_c3_f0173182.jpg,763,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0763_c2_f0195673.jpg,763,1,0.7883350253105164,-0.037037037037037035,-0.037037037037037035,0.702367243796219,0.7864831686019897,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1109_c3_f0146371.jpg,1109,2,0.7897461652755737,0.1111111111111111,0.1111111111111111,0.702367243796219,0.7953017354011536,-0.001411139965057373
reachable_not_corrected,1295,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0790_c3_f0175572.jpg,790,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0790_c4_f0169903.jpg,790,3,0.8377348184585571,0.7777777777777778,0.7777777777777778,0.7305306516679717,0.8766236901283264,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c6_f0129721.jpg,4563,5,0.8488274812698364,0.6296296296296297,0.6296296296296297,0.7305306516679717,0.880308985710144,-0.011092662811279297
reachable_not_corrected,1340,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0824_c2_f0209733.jpg,824,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0824_c1_f0209984.jpg,824,0,0.7920258045196533,0.7777777777777778,0.7777777777777778,0.8024539868772766,0.8309146761894226,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1104_c2_f0210179.jpg,1104,1,0.8033310174942017,0.6296296296296297,0.6296296296296297,0.8024539868772766,0.8348125219345093,-0.01130521297454834
reachable_not_corrected,1349,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0830_c1_f0212261.jpg,830,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0830_c2_f0216514.jpg,830,1,0.7939273118972778,0.037037037037037035,0.037037037037037035,0.7206096115119662,0.7957791686058044,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0030_c1_f0057163.jpg,30,0,0.7947686314582825,0.037037037037037035,0.037037037037037035,0.7908866174059149,0.7966204881668091,-0.0008413195610046387
reachable_not_corrected,1350,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0830_c2_f0216994.jpg,830,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0830_c5_f0221668.jpg,830,4,0.8413416743278503,-0.7777777777777778,-0.7777777777777778,0.6998670961569856,0.802452802658081,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6422_c8_f0080072.jpg,6422,7,0.8572021722793579,0.3333333333333333,0.3333333333333333,0.7897344674501154,0.8738688230514526,-0.01586049795150757
reachable_not_corrected,1363,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0840_c7_f0198477.jpg,840,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0840_c6_f0193432.jpg,840,5,0.8011462688446045,0.5555555555555556,0.5555555555555556,0.7501704385987034,0.8289240598678589,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4272_c6_f0073424.jpg,4272,5,0.8115496635437012,0.4074074074074074,0.4074074074074074,0.8101326980892523,0.8319200277328491,-0.01040339469909668
reachable_not_corrected,1377,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1104_c3_f0188453.jpg,1104,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1104_c4_f0189163.jpg,1104,3,0.8070527911186218,-0.06666666666666667,-0.06666666666666667,0.8507010209063688,0.8037194609642029,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0376_c3_f0091581.jpg,376,2,0.8238527774810791,0.0,0.0,0.7552267890009614,0.8238527774810791,-0.016799986362457275
reachable_not_corrected,1378,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1104_c4_f0188683.jpg,1104,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1104_c3_f0188573.jpg,1104,2,0.8244295716285706,-0.2,-0.2,0.8222848813980818,0.8144295811653137,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0834_c4_f0184930.jpg,834,3,0.8304327130317688,0.48148148148148145,0.48148148148148145,0.8273128002514074,0.85450679063797,-0.006003141403198242
reachable_not_corrected,1385,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1109_c3_f0147451.jpg,1109,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1109_c2_f0167030.jpg,1109,1,0.8269031047821045,0.18518518518518517,0.18518518518518517,0.7778920491168528,0.8361623883247375,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4789_c7_f0194928.jpg,4789,6,0.8291172981262207,0.4074074074074074,0.4074074074074074,0.7778920491168528,0.8494876623153687,-0.002214193344116211
reachable_not_corrected,1395,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1228_c4_f0185669.jpg,1228,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1228_c3_f0191088.jpg,1228,2,0.7974365949630737,0.26666666666666666,0.26666666666666666,0.8090880129900242,0.8107699155807495,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2754_c4_f0166880.jpg,2754,3,0.7995103597640991,0.4,0.4,0.8239947154704068,0.8195103406906128,-0.0020737648010253906
reachable_not_corrected,1439,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1480_c4_f0068086.jpg,1480,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1480_c3_f0073658.jpg,1480,2,0.7829347252845764,0.30434782608695654,0.30434782608695654,0.7735101140932077,0.7981520891189575,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2772_c4_f0172409.jpg,2772,3,0.7969154119491577,0.8260869565217391,0.8260869565217391,0.7735101140932077,0.8382197618484497,-0.013980686664581299
reachable_not_corrected,1455,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1518_c5_f0105880.jpg,1518,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1518_c2_f0103020.jpg,1518,1,0.8407719731330872,-0.037037037037037035,-0.037037037037037035,0.799618581323712,0.8389201164245605,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0230_c2_f0093862.jpg,230,1,0.8443658351898193,0.8,0.8,0.7933930804332097,0.8843658566474915,-0.0035938620567321777
reachable_not_corrected,1457,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1555_c3_f0085478.jpg,1555,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1555_c5_f0080409.jpg,1555,4,0.8498426675796509,0.0,0.0,0.7657434522277778,0.8498426675796509,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4654_c7_f0155849.jpg,4654,6,0.8507329225540161,0.2,0.2,0.8178936704993247,0.860732913017273,-0.0008902549743652344
reachable_not_corrected,1482,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1723_c2_f0135677.jpg,1723,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1723_c5_f0140158.jpg,1723,4,0.8466352820396423,0.13333333333333333,0.13333333333333333,0.7804856025096443,0.8533019423484802,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\5966_c8_f0025259.jpg,5966,7,0.832241415977478,0.7333333333333333,0.7333333333333333,0.7701093356642457,0.8689081072807312,0.014393866062164307
reachable_not_corrected,1484,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1723_c4_f0111106.jpg,1723,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1723_c3_f0113620.jpg,1723,2,0.8665921092033386,0.26666666666666666,0.26666666666666666,0.8075196200774775,0.8799254298210144,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0030_c4_f0026888.jpg,30,3,0.8826653957366943,0.48148148148148145,0.48148148148148145,0.7534583152444274,0.9067394733428955,-0.016073286533355713
reachable_not_corrected,1526,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1790_c2_f0156804.jpg,1790,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1790_c5_f0161562.jpg,1790,4,0.7810895442962646,0.037037037037037035,0.037037037037037035,0.719404058728689,0.7829414010047913,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0672_c6_f0157523.jpg,672,5,0.7968814373016357,0.0,0.0,0.7602085400786665,0.7968814373016357,-0.015791893005371094
reachable_not_corrected,1532,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1811_c4_f0130245.jpg,1811,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1811_c3_f0135676.jpg,1811,2,0.77734375,0.18518518518518517,0.18518518518518517,0.8001640862520829,0.7866030335426331,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0170_c1_f0085557.jpg,170,0,0.7910898327827454,-0.037037037037037035,-0.037037037037037035,0.7482544693681928,0.7892379760742188,-0.013746082782745361
reachable_not_corrected,1539,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1893_c3_f0148043.jpg,1893,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1893_c6_f0150102.jpg,1893,5,0.7911183834075928,-0.25925925925925924,-0.25925925925925924,0.6555632316403919,0.7781554460525513,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2573_c3_f0081869.jpg,2573,2,0.7917153835296631,0.4074074074074074,0.4074074074074074,0.6555632316403919,0.812085747718811,-0.0005970001220703125
reachable_not_corrected,1592,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2557_c5_f0105275.jpg,2557,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2557_c7_f0084779.jpg,2557,6,0.7971805930137634,-0.18518518518518517,-0.18518518518518517,0.7545539193499236,0.7879213094711304,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0274_c3_f0079702.jpg,274,2,0.8165900707244873,-0.18518518518518517,-0.18518518518518517,0.7545539193499236,0.8073307871818542,-0.019409477710723877
reachable_not_corrected,1601,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2724_c5_f0175396.jpg,2724,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2724_c8_f0127616.jpg,2724,7,0.808722972869873,0.26666666666666666,0.26666666666666666,0.7903835404664277,0.8220562934875488,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0287_c5_f0101402.jpg,287,4,0.82323157787323,0.4,0.4,0.7903835404664277,0.8432315587997437,-0.014508605003356934
reachable_not_corrected,1617,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2777_c5_f0209622.jpg,2777,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2777_c6_f0188805.jpg,2777,5,0.8259624242782593,0.3333333333333333,0.3333333333333333,0.789984385393284,0.842629075050354,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0583_c5_f0163301.jpg,583,4,0.8433139324188232,1.0,1.0,0.7992496153730668,0.8933139443397522,-0.017351508140563965
reachable_not_corrected,1638,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3358_c7_f0069570.jpg,3358,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3358_c5_f0065650.jpg,3358,4,0.7925263047218323,0.037037037037037035,0.037037037037037035,0.7310054855398189,0.7943781614303589,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2768_c3_f0200121.jpg,2768,2,0.7936334013938904,0.18518518518518517,0.18518518518518517,0.7759621138649957,0.8028926849365234,-0.0011070966720581055
reachable_not_corrected,1655,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3618_c5_f0148084.jpg,3618,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3618_c6_f0127417.jpg,3618,5,0.8596347570419312,0.25925925925925924,0.25925925925925924,0.8027759897488134,0.8725976943969727,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2942_c6_f0048466.jpg,2942,5,0.8495750427246094,1.0,1.0,0.8091562684579396,0.8995750546455383,0.010059714317321777
reachable_not_corrected,1661,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3649_c6_f0162972.jpg,3649,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3649_c5_f0172482.jpg,3649,4,0.8337348103523254,-0.5555555555555556,-0.5555555555555556,0.7532530087011831,0.805957019329071,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6535_c6_f0052874.jpg,6535,5,0.8397053480148315,0.7037037037037037,0.7037037037037037,0.7811703340138918,0.8748905062675476,-0.0059705376625061035
reachable_not_corrected,1680,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4059_c6_f0035570.jpg,4059,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4059_c7_f0037207.jpg,4059,6,0.7980653047561646,0.6296296296296297,0.6296296296296297,0.7963534050333647,0.8295468091964722,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2754_c6_f0172064.jpg,2754,5,0.8128148317337036,1.0,1.0,0.700887301582613,0.8628148436546326,-0.014749526977539062
reachable_not_corrected,1681,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4059_c7_f0037567.jpg,4059,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4059_c6_f0034850.jpg,4059,5,0.7798296213150024,0.5555555555555556,0.5555555555555556,0.7954321673806802,0.8076074123382568,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4163_c7_f0060621.jpg,4163,6,0.7815032005310059,0.8260869565217391,0.8260869565217391,0.6847603394132521,0.8228075504302979,-0.001673579216003418
reachable_not_corrected,1689,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4065_c6_f0036742.jpg,4065,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4065_c7_f0042130.jpg,4065,6,0.8516615629196167,-0.18518518518518517,-0.18518518518518517,0.7585014638709433,0.8424022793769836,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4066_c7_f0042134.jpg,4066,6,0.8679759502410889,0.18518518518518517,0.18518518518518517,0.8255924934222374,0.8772352337837219,-0.016314387321472168
reachable_not_corrected,1709,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4082_c6_f0040940.jpg,4082,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4082_c7_f0045586.jpg,4082,6,0.7607277035713196,-0.037037037037037035,-0.037037037037037035,0.7363991676105393,0.758875846862793,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0043_c6_f0037346.jpg,43,5,0.7799278497695923,0.037037037037037035,0.037037037037037035,0.7363991676105393,0.7817797064781189,-0.019200146198272705
reachable_not_corrected,1714,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4099_c8_f0017096.jpg,4099,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4099_c6_f0043438.jpg,4099,5,0.8710111379623413,-0.3333333333333333,-0.3333333333333333,0.6897695560698156,0.8543444871902466,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0088_c2_f0072628.jpg,88,1,0.8768894672393799,0.4074074074074074,0.4074074074074074,0.6897695560698156,0.8972598314285278,-0.005878329277038574
reachable_not_corrected,1723,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4106_c8_f0024029.jpg,4106,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4106_c6_f0045402.jpg,4106,5,0.7997417449951172,-0.7777777777777778,-0.7777777777777778,0.7633529211084047,0.7608528733253479,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4219_c8_f0037004.jpg,4219,7,0.8091303110122681,0.7037037037037037,0.7037037037037037,0.7604931477411294,0.8443154692649841,-0.009388566017150879
reachable_not_corrected,1746,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4121_c7_f0052482.jpg,4121,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4121_c6_f0047427.jpg,4121,5,0.7764945030212402,0.8518518518518519,0.8518518518518519,0.7441374260702251,0.8190870881080627,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4329_c7_f0083183.jpg,4329,6,0.7952057123184204,0.6,0.6,0.8286807625657981,0.8252056837081909,-0.018711209297180176
reachable_not_corrected,1757,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4143_c6_f0050799.jpg,4143,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4143_c7_f0053263.jpg,4143,6,0.8422414660453796,0.8518518518518519,0.8518518518518519,0.8054809080873742,0.8848340511322021,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0565_c5_f0152680.jpg,565,4,0.8428797721862793,0.8518518518518519,0.8518518518518519,0.8178254607834934,0.8854723572731018,-0.0006383061408996582
reachable_not_corrected,1758,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4143_c7_f0053383.jpg,4143,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4143_c6_f0051279.jpg,4143,5,0.8515255451202393,0.6296296296296297,0.6296296296296297,0.7650796656899246,0.8830070495605469,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0329_c7_f0087943.jpg,329,6,0.8673301935195923,0.8518518518518519,0.8518518518518519,0.7681044702912554,0.9099227786064148,-0.015804648399353027
reachable_not_corrected,1762,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4144_c8_f0029854.jpg,4144,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4144_c6_f0050467.jpg,4144,5,0.7408882975578308,0.1111111111111111,0.1111111111111111,0.799153016305264,0.7464438676834106,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6071_c8_f0040019.jpg,6071,7,0.7466785907745361,0.1111111111111111,0.1111111111111111,0.817014740379872,0.752234160900116,-0.005790293216705322
reachable_not_corrected,1796,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4177_c6_f0057448.jpg,4177,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4177_c7_f0059298.jpg,4177,6,0.7853707075119019,0.6296296296296297,0.6296296296296297,0.7855985811647073,0.8168522119522095,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4176_c7_f0059451.jpg,4176,6,0.7874581813812256,0.76,0.76,0.7952991035456458,0.8254581689834595,-0.0020874738693237305
reachable_not_corrected,1800,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4178_c7_f0059693.jpg,4178,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4178_c6_f0057390.jpg,4178,5,0.7862907648086548,0.7777777777777778,0.7777777777777778,0.8305478573765284,0.8251796364784241,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0832_c1_f0213879.jpg,832,0,0.7988361120223999,0.8,0.8,0.8503521983822186,0.838836133480072,-0.012545347213745117
reachable_not_corrected,1811,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4204_c6_f0061718.jpg,4204,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4204_c7_f0064035.jpg,4204,6,0.8096083402633667,0.26666666666666666,0.26666666666666666,0.7881052677416138,0.8229416608810425,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0314_c2_f0103104.jpg,314,1,0.8275955319404602,0.8666666666666667,0.8666666666666667,0.8432509620984394,0.8709288835525513,-0.017987191677093506
reachable_not_corrected,1834,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4227_c8_f0038288.jpg,4227,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4227_c6_f0066511.jpg,4227,5,0.7671715021133423,-0.06666666666666667,-0.06666666666666667,0.7392811490843694,0.7638381719589233,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6048_c8_f0036304.jpg,6048,7,0.7851846218109131,0.3333333333333333,0.3333333333333333,0.7392811490843694,0.8018512725830078,-0.0180131196975708
reachable_not_corrected,1840,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4230_c8_f0044806.jpg,4230,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4230_c6_f0065975.jpg,4230,5,0.8382649421691895,-0.06666666666666667,-0.06666666666666667,0.826577290892601,0.8349316120147705,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6689_c8_f0142018.jpg,6689,7,0.8396199941635132,0.07142857142857142,0.07142857142857142,0.8266362837067356,0.8431914448738098,-0.0013550519943237305
reachable_not_corrected,1845,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4245_c7_f0073821.jpg,4245,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4245_c6_f0069222.jpg,4245,5,0.7823114395141602,0.13333333333333333,0.13333333333333333,0.7864252977073192,0.788978099822998,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6813_c8_f0126458.jpg,6813,7,0.7875353693962097,0.48148148148148145,0.48148148148148145,0.7738898711440003,0.8116094470024109,-0.0052239298820495605
reachable_not_corrected,1853,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4249_c6_f0068968.jpg,4249,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4249_c7_f0073843.jpg,4249,6,0.8345611691474915,0.5333333333333333,0.5333333333333333,0.7970079750650458,0.861227810382843,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4230_c7_f0070992.jpg,4230,6,0.8413293957710266,0.4666666666666667,0.4666666666666667,0.8053870928784211,0.8646627068519592,-0.006768226623535156
reachable_not_corrected,1868,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4272_c8_f0045644.jpg,4272,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4272_c6_f0072944.jpg,4272,5,0.7330381274223328,-0.5555555555555556,-0.5555555555555556,0.7623794978783454,0.7052603363990784,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1463_c6_f0075169.jpg,1463,5,0.739812433719635,0.18518518518518517,0.18518518518518517,0.7623794978783454,0.7490717172622681,-0.006774306297302246
reachable_not_corrected,1873,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4280_c8_f0051444.jpg,4280,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4280_c7_f0077605.jpg,4280,6,0.8388105630874634,0.3333333333333333,0.3333333333333333,0.7471950400850655,0.8554772138595581,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4789_c8_f0168571.jpg,4789,7,0.8535107374191284,0.6296296296296297,0.6296296296296297,0.8221969842726802,0.884992241859436,-0.014700174331665039
